,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
823,48,Alberta,Alberta,01-05-2020,5573,0,92.0,5573,145420.0,2359.0,42.33,33267.0,218.0,4.07,127.49,2.105,3.0,1.65,4360.0,198.0,56.02
824,47,Saskatchewan,Saskatchewan,01-05-2020,415,0,6.0,415,28417.0,297.0,71.57,24196.0,26.0,6.68,35.34,0.511,0.0,1.45,631.0,2.0,26.99
825,46,Manitoba,Manitoba,01-05-2020,268,11,6.0,279,24975.0,235.0,84.23,18237.0,4.0,1.45,20.37,0.43799999999999994,0.0,2.15,671.0,15.0,13.62
826,35,Ontario,Ontario,01-05-2020,16608,0,1121.0,16608,284438.0,10825.0,65.18,19527.0,421.0,2.6,114.01,7.696000000000001,39.0,6.75,15991.0,620.0,28.07
827,24,Quebec,Québec,01-05-2020,28648,0,2022.0,28648,219367.0,6700.0,23.39,25854.0,1110.0,4.03,337.63,23.83,163.0,7.06,5320.0,401.0,69.55
828,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,01-05-2020,259,0,3.0,259,8545.0,230.0,88.8,16384.0,1.0,0.39,49.66,0.575,0.0,1.16,169.0,5.0,10.04
829,13,New Brunswick,Nouveau-Brunswick,01-05-2020,118,0,0.0,118,13998.0,116.0,98.31,18019.0,0.0,0.0,15.19,0.0,0.0,0.0,400.0,2.0,1.69
830,12,Nova Scotia,Nouvelle-Écosse,01-05-2020,959,0,29.0,959,30149.0,592.0,61.73,31037.0,12.0,1.27,98.72,2.985,1.0,3.02,728.0,47.0,35.25
831,11,Prince Edward Island,Île-du-Prince-Édouard,01-05-2020,27,0,0.0,27,3019.0,24.0,88.89,19236.0,0.0,0.0,17.2,0.0,0.0,0.0,97.0,0.0,11.11
832,60,Yukon,Yukon,01-05-2020,11,0,0.0,11,999.0,11.0,100.0,24453.0,0.0,0.0,26.93,0.0,0.0,0.0,15.0,2.0,0.0
833,61,Northwest Territories,Territoires du Nord-Ouest,01-05-2020,5,0,0.0,5,1629.0,5.0,100.0,36341.0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0
834,62,Nunavut,Nunavut,01-05-2020,0,0,0.0,0,421.0,0.0,,10856.0,0.0,0.0,0.0,0.0,0.0,,25.0,0.0,
835,99,Repatriated travellers,Voyageurs rapatriés,01-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
836,1,Canada,Canada,01-05-2020,55050,11,3391.0,55061,836921.0,22751.0,41.32,22265.0,1825.0,3.43,146.48,9.021,207.0,6.16,30472.0,1327.0,52.52
837,59,British Columbia,Colombie-Britannique,02-05-2020,2171,0,114.0,2171,77904.0,1376.0,63.38,15362.0,26.0,1.21,42.81,2.248,2.0,5.25,2360.0,19.0,31.37
838,48,Alberta,Alberta,02-05-2020,5670,0,94.0,5670,148757.0,2534.0,44.69,34030.0,97.0,1.74,129.71,2.15,2.0,1.66,3337.0,175.0,53.65
839,47,Saskatchewan,Saskatchewan,02-05-2020,421,0,6.0,421,28847.0,302.0,71.73,24562.0,6.0,1.45,35.85,0.511,0.0,1.43,430.0,5.0,26.84
840,46,Manitoba,Manitoba,02-05-2020,269,11,6.0,280,25736.0,236.0,84.29,18793.0,1.0,0.36,20.45,0.43799999999999994,0.0,2.14,761.0,1.0,13.57
841,35,Ontario,Ontario,02-05-2020,17119,0,1176.0,17119,300210.0,11390.0,66.53,20610.0,511.0,3.08,117.52,8.073,55.0,6.87,15772.0,565.0,26.6
842,24,Quebec,Québec,02-05-2020,29656,0,2136.0,29656,224831.0,6965.0,23.49,26498.0,1008.0,3.52,349.51,25.174,114.0,7.2,5464.0,265.0,69.31
843,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,02-05-2020,259,0,3.0,259,8716.0,231.0,89.19,16712.0,0.0,0.0,49.66,0.575,0.0,1.16,171.0,1.0,9.65
844,13,New Brunswick,Nouveau-Brunswick,02-05-2020,118,0,0.0,118,14252.0,118.0,100.0,18346.0,0.0,0.0,15.19,0.0,0.0,0.0,254.0,2.0,0.0
845,12,Nova Scotia,Nouvelle-Écosse,02-05-2020,963,0,31.0,963,30774.0,609.0,63.24,31680.0,4.0,0.42,99.14,3.1910000000000003,2.0,3.22,625.0,17.0,33.54
846,11,Prince Edward Island,Île-du-Prince-Édouard,02-05-2020,27,0,0.0,27,3086.0,24.0,88.89,19663.0,0.0,0.0,17.2,0.0,0.0,0.0,67.0,0.0,11.11
847,60,Yukon,Yukon,02-05-2020,11,0,0.0,11,1019.0,11.0,100.0,24942.0,0.0,0.0,26.93,0.0,0.0,0.0,20.0,0.0,0.0
848,61,Northwest Territories,Territoires du Nord-Ouest,02-05-2020,5,0,0.0,5,1682.0,5.0,100.0,37523.0,0.0,0.0,11.15,0.0,0.0,0.0,53.0,0.0,0.0
849,62,Nunavut,Nunavut,02-05-2020,0,0,0.0,0,421.0,0.0,,10856.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
850,99,Repatriated travellers,Voyageurs rapatriés,02-05-2020,13,0,,13,76.0,13.0,100.0,,0.0,0.0,,,,,0.0,13.0,
851,1,Canada,Canada,02-05-2020,56703,11,3566.0,56714,866235.0,23801.0,41.97,23045.0,1653.0,3.0,150.88,9.487,175.0,6.29,29314.0,1050.0,51.75
852,59,British Columbia,Colombie-Britannique,03-05-2020,2171,0,114.0,2171,81061.0,1376.0,63.38,15984.0,0.0,0.0,42.81,2.248,0.0,5.25,3157.0,0.0,31.37
853,48,Alberta,Alberta,03-05-2020,5766,0,95.0,5766,152123.0,2713.0,47.05,34800.0,96.0,1.69,131.91,2.173,1.0,1.65,3366.0,179.0,51.3
854,47,Saskatchewan,Saskatchewan,03-05-2020,433,0,6.0,433,29498.0,305.0,70.44,25116.0,12.0,2.85,36.87,0.511,0.0,1.39,651.0,3.0,28.18
855,46,Manitoba,Manitoba,03-05-2020,270,11,6.0,281,26253.0,237.0,84.34,19170.0,1.0,0.36,20.52,0.43799999999999994,0.0,2.14,517.0,1.0,13.52
856,35,Ontario,Ontario,03-05-2020,17553,0,1216.0,17553,316796.0,12005.0,68.39,21748.0,434.0,2.54,120.5,8.347999999999999,40.0,6.93,16586.0,615.0,24.68
857,24,Quebec,Québec,03-05-2020,31865,0,2205.0,31865,230864.0,7258.0,22.78,27209.0,2209.0,7.45,375.55,25.987,69.0,6.92,6033.0,293.0,70.3
858,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,03-05-2020,259,0,3.0,259,8819.0,232.0,89.58,16909.0,0.0,0.0,49.66,0.575,0.0,1.16,103.0,1.0,9.27
859,13,New Brunswick,Nouveau-Brunswick,03-05-2020,118,0,0.0,118,14559.0,118.0,100.0,18742.0,0.0,0.0,15.19,0.0,0.0,0.0,307.0,0.0,0.0
860,12,Nova Scotia,Nouvelle-Écosse,03-05-2020,971,0,37.0,971,31192.0,624.0,64.26,32111.0,8.0,0.83,99.96,3.8089999999999997,6.0,3.81,418.0,15.0,31.93
861,11,Prince Edward Island,Île-du-Prince-Édouard,03-05-2020,27,0,0.0,27,3138.0,24.0,88.89,19994.0,0.0,0.0,17.2,0.0,0.0,0.0,52.0,0.0,11.11
862,60,Yukon,Yukon,03-05-2020,11,0,0.0,11,1023.0,11.0,100.0,25040.0,0.0,0.0,26.93,0.0,0.0,0.0,4.0,0.0,0.0
863,61,Northwest Territories,Territoires du Nord-Ouest,03-05-2020,5,0,0.0,5,1697.0,5.0,100.0,37857.0,0.0,0.0,11.15,0.0,0.0,0.0,15.0,0.0,0.0
864,62,Nunavut,Nunavut,03-05-2020,0,0,0.0,0,421.0,0.0,,10856.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
865,99,Repatriated travellers,Voyageurs rapatriés,03-05-2020,13,0,0.0,13,76.0,13.0,100.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
866,1,Canada,Canada,03-05-2020,59463,11,3682.0,59474,897444.0,24908.0,41.88,23875.0,2760.0,4.87,158.22,9.795,116.0,6.19,31209.0,1107.0,51.93
867,59,British Columbia,Colombie-Britannique,04-05-2020,2224,0,117.0,2224,82862.0,1417.0,63.71,16339.0,53.0,2.44,43.85,2.307,3.0,5.26,1801.0,41.0,31.03
868,48,Alberta,Alberta,04-05-2020,5836,0,104.0,5836,152123.0,2942.0,50.41,34800.0,70.0,1.21,133.51,2.379,9.0,1.78,0.0,229.0,47.81
869,47,Saskatchewan,Saskatchewan,04-05-2020,467,0,6.0,467,30171.0,307.0,65.74,25689.0,34.0,7.85,39.76,0.511,0.0,1.28,673.0,2.0,32.98
870,46,Manitoba,Manitoba,04-05-2020,270,11,6.0,281,26857.0,238.0,84.7,19611.0,0.0,0.0,20.52,0.43799999999999994,0.0,2.14,604.0,1.0,13.17
871,35,Ontario,Ontario,04-05-2020,17923,0,1300.0,17923,330875.0,12505.0,69.77,22715.0,370.0,2.11,123.04,8.925,84.0,7.25,14079.0,500.0,22.98
872,24,Quebec,Québec,04-05-2020,32623,0,2280.0,32623,235136.0,7578.0,23.23,27712.0,758.0,2.38,384.48,26.871,75.0,6.99,4272.0,320.0,69.78
873,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,04-05-2020,259,0,3.0,259,8935.0,233.0,89.96,17132.0,0.0,0.0,49.66,0.575,0.0,1.16,116.0,1.0,8.88
874,13,New Brunswick,Nouveau-Brunswick,04-05-2020,118,0,0.0,118,14559.0,118.0,100.0,18742.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,0.0,0.0
875,12,Nova Scotia,Nouvelle-Écosse,04-05-2020,985,0,38.0,985,31571.0,638.0,64.77,32501.0,14.0,1.44,101.4,3.912,1.0,3.86,379.0,14.0,31.37
876,11,Prince Edward Island,Île-du-Prince-Édouard,04-05-2020,27,0,0.0,27,3138.0,25.0,92.59,19994.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,1.0,7.41
877,60,Yukon,Yukon,04-05-2020,11,0,0.0,11,1023.0,11.0,100.0,25040.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
878,61,Northwest Territories,Territoires du Nord-Ouest,04-05-2020,5,0,0.0,5,1697.0,5.0,100.0,37857.0,0.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0
879,62,Nunavut,Nunavut,04-05-2020,0,0,0.0,0,421.0,0.0,,10856.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
880,99,Repatriated travellers,Voyageurs rapatriés,04-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
881,1,Canada,Canada,04-05-2020,60761,11,3854.0,60772,919368.0,26017.0,42.81,24458.0,1298.0,2.18,161.67,10.253,172.0,6.34,21924.0,1109.0,50.85
882,59,British Columbia,Colombie-Britannique,05-05-2020,2232,0,121.0,2232,84288.0,1472.0,65.95,16620.0,8.0,0.36,44.01,2.386,4.0,5.42,1426.0,55.0,28.63
883,48,Alberta,Alberta,05-05-2020,5893,0,106.0,5893,157137.0,3219.0,54.62,35947.0,57.0,0.98,134.81,2.425,2.0,1.8,5014.0,277.0,43.58
884,47,Saskatchewan,Saskatchewan,05-05-2020,487,0,6.0,487,30664.0,310.0,63.66,26109.0,20.0,4.28,41.47,0.511,0.0,1.23,493.0,3.0,35.11
885,46,Manitoba,Manitoba,05-05-2020,271,11,7.0,282,27202.0,238.0,84.4,19863.0,1.0,0.36,20.59,0.511,1.0,2.48,345.0,0.0,13.12
886,35,Ontario,Ontario,05-05-2020,18310,0,1361.0,18310,341180.0,12779.0,69.79,23422.0,387.0,2.16,125.7,9.343,61.0,7.43,10305.0,274.0,22.77
887,24,Quebec,Québec,05-05-2020,33417,0,2398.0,33417,239241.0,7923.0,23.71,28196.0,794.0,2.43,393.84,28.261999999999997,118.0,7.18,4105.0,345.0,69.11
888,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,05-05-2020,259,0,3.0,259,9127.0,241.0,93.05,17500.0,0.0,0.0,49.66,0.575,0.0,1.16,192.0,8.0,5.79
889,13,New Brunswick,Nouveau-Brunswick,05-05-2020,119,0,0.0,119,14982.0,118.0,99.16,19286.0,1.0,0.85,15.32,0.0,0.0,0.0,423.0,0.0,0.84
890,12,Nova Scotia,Nouvelle-Écosse,05-05-2020,991,0,41.0,991,32146.0,652.0,65.79,33093.0,6.0,0.61,102.02,4.221,3.0,4.14,575.0,14.0,30.07
891,11,Prince Edward Island,Île-du-Prince-Édouard,05-05-2020,27,0,0.0,27,3341.0,25.0,92.59,21287.0,0.0,0.0,17.2,0.0,0.0,0.0,203.0,0.0,7.41
892,60,Yukon,Yukon,05-05-2020,11,0,0.0,11,1028.0,11.0,100.0,25163.0,0.0,0.0,26.93,0.0,0.0,0.0,5.0,0.0,0.0
893,61,Northwest Territories,Territoires du Nord-Ouest,05-05-2020,5,0,0.0,5,1698.0,5.0,100.0,37880.0,0.0,0.0,11.15,0.0,0.0,0.0,1.0,0.0,0.0
894,62,Nunavut,Nunavut,05-05-2020,0,0,0.0,0,492.0,0.0,,12687.0,0.0,0.0,0.0,0.0,0.0,,71.0,0.0,
895,99,Repatriated travellers,Voyageurs rapatriés,05-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
896,1,Canada,Canada,05-05-2020,62035,11,4043.0,62046,942602.0,26993.0,43.5,25076.0,1274.0,2.1,165.06,10.755999999999998,189.0,6.52,23234.0,976.0,49.98
897,59,British Columbia,Colombie-Britannique,06-05-2020,2255,0,124.0,2255,85812.0,1494.0,66.25,16921.0,23.0,1.03,44.47,2.445,3.0,5.5,1524.0,22.0,28.25
898,48,Alberta,Alberta,06-05-2020,5963,0,112.0,5963,160185.0,3552.0,59.57,36645.0,70.0,1.19,136.41,2.562,6.0,1.88,3048.0,333.0,38.55
899,47,Saskatchewan,Saskatchewan,06-05-2020,512,0,6.0,512,31247.0,312.0,60.94,26605.0,25.0,5.13,43.59,0.511,0.0,1.17,583.0,2.0,37.89
900,46,Manitoba,Manitoba,06-05-2020,273,11,7.0,284,27712.0,242.0,85.21,20236.0,2.0,0.71,20.74,0.511,0.0,2.46,510.0,4.0,12.32
901,35,Ontario,Ontario,06-05-2020,18722,0,1429.0,18722,353717.0,13222.0,70.62,24283.0,412.0,2.25,128.53,9.81,68.0,7.63,12537.0,443.0,21.74
902,24,Quebec,Québec,06-05-2020,34327,0,2510.0,34327,250654.0,8284.0,24.13,29541.0,910.0,2.72,404.56,29.581999999999997,112.0,7.31,11413.0,361.0,68.56
903,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-05-2020,259,0,3.0,259,9295.0,244.0,94.21,17822.0,0.0,0.0,49.66,0.575,0.0,1.16,168.0,3.0,4.63
904,13,New Brunswick,Nouveau-Brunswick,06-05-2020,120,0,0.0,120,15324.0,118.0,98.33,19726.0,1.0,0.84,15.45,0.0,0.0,0.0,342.0,0.0,1.67
905,12,Nova Scotia,Nouvelle-Écosse,06-05-2020,998,0,41.0,998,32869.0,661.0,66.23,33837.0,7.0,0.71,102.74,4.221,0.0,4.11,723.0,9.0,29.66
906,11,Prince Edward Island,Île-du-Prince-Édouard,06-05-2020,27,0,0.0,27,3454.0,26.0,96.3,22007.0,0.0,0.0,17.2,0.0,0.0,0.0,113.0,1.0,3.7
907,60,Yukon,Yukon,06-05-2020,11,0,0.0,11,1041.0,11.0,100.0,25481.0,0.0,0.0,26.93,0.0,0.0,0.0,13.0,0.0,0.0
908,61,Northwest Territories,Territoires du Nord-Ouest,06-05-2020,5,0,0.0,5,1723.0,5.0,100.0,38438.0,0.0,0.0,11.15,0.0,0.0,0.0,25.0,0.0,0.0
909,62,Nunavut,Nunavut,06-05-2020,0,0,0.0,0,525.0,0.0,,13538.0,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,
910,99,Repatriated travellers,Voyageurs rapatriés,06-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
911,1,Canada,Canada,06-05-2020,63485,11,4232.0,63496,973634.0,28171.0,44.37,25902.0,1450.0,2.34,168.92,11.259,189.0,6.66,31032.0,1178.0,48.97
912,59,British Columbia,Colombie-Britannique,07-05-2020,2288,0,126.0,2288,87779.0,1512.0,66.08,17309.0,33.0,1.46,45.12,2.485,2.0,5.51,1967.0,18.0,28.41
913,48,Alberta,Alberta,07-05-2020,6017,0,114.0,6017,163510.0,3809.0,63.3,37405.0,54.0,0.91,137.65,2.608,2.0,1.89,3325.0,257.0,34.8
914,47,Saskatchewan,Saskatchewan,07-05-2020,531,0,6.0,531,31926.0,329.0,61.96,27184.0,19.0,3.71,45.21,0.511,0.0,1.13,679.0,17.0,36.91
915,46,Manitoba,Manitoba,07-05-2020,272,11,7.0,283,28232.0,243.0,85.87,20615.0,-1.0,-0.35,20.67,0.511,0.0,2.47,520.0,1.0,11.66
916,35,Ontario,Ontario,07-05-2020,19121,0,1477.0,19121,368400.0,13569.0,70.96,25291.0,399.0,2.13,131.27,10.14,48.0,7.72,14683.0,347.0,21.31
917,24,Quebec,Québec,07-05-2020,35238,0,2631.0,35238,259794.0,8673.0,24.61,30618.0,911.0,2.65,415.3,31.008000000000003,121.0,7.47,9140.0,389.0,67.92
918,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-05-2020,261,0,3.0,261,9451.0,244.0,93.49,18121.0,2.0,0.77,50.04,0.575,0.0,1.15,156.0,0.0,5.36
919,13,New Brunswick,Nouveau-Brunswick,07-05-2020,120,0,0.0,120,15700.0,118.0,98.33,20210.0,0.0,0.0,15.45,0.0,0.0,0.0,376.0,0.0,1.67
920,12,Nova Scotia,Nouvelle-Écosse,07-05-2020,1007,0,44.0,1007,33541.0,708.0,70.31,34529.0,9.0,0.9,103.67,4.53,3.0,4.37,672.0,47.0,25.32
921,11,Prince Edward Island,Île-du-Prince-Édouard,07-05-2020,27,0,0.0,27,3550.0,26.0,96.3,22619.0,0.0,0.0,17.2,0.0,0.0,0.0,96.0,0.0,3.7
922,60,Yukon,Yukon,07-05-2020,11,0,0.0,11,1065.0,11.0,100.0,26068.0,0.0,0.0,26.93,0.0,0.0,0.0,24.0,0.0,0.0
923,61,Northwest Territories,Territoires du Nord-Ouest,07-05-2020,5,0,0.0,5,1740.0,5.0,100.0,38817.0,0.0,0.0,11.15,0.0,0.0,0.0,17.0,0.0,0.0
924,62,Nunavut,Nunavut,07-05-2020,0,0,0.0,0,530.0,0.0,,13667.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,
925,99,Repatriated travellers,Voyageurs rapatriés,07-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
926,1,Canada,Canada,07-05-2020,64911,11,4408.0,64922,1005294.0,29247.0,45.05,26744.0,1426.0,2.25,172.71,11.727,176.0,6.79,31660.0,1076.0,48.16
927,59,British Columbia,Colombie-Britannique,08-05-2020,2315,0,127.0,2315,89764.0,1579.0,68.21,17700.0,27.0,1.18,45.65,2.504,1.0,5.49,1985.0,67.0,26.31
928,48,Alberta,Alberta,08-05-2020,6098,0,115.0,6098,166327.0,4020.0,65.92,38050.0,81.0,1.35,139.5,2.6310000000000002,1.0,1.89,2817.0,211.0,32.19
929,47,Saskatchewan,Saskatchewan,08-05-2020,544,0,6.0,544,32620.0,335.0,61.58,27774.0,13.0,2.45,46.32,0.511,0.0,1.1,694.0,6.0,37.32
930,46,Manitoba,Manitoba,08-05-2020,273,11,7.0,284,28742.0,247.0,86.97,20988.0,1.0,0.35,20.74,0.511,0.0,2.46,510.0,4.0,10.56
931,35,Ontario,Ontario,08-05-2020,19598,0,1540.0,19598,384162.0,13990.0,71.38,26373.0,477.0,2.49,134.54,10.572000000000001,63.0,7.86,15762.0,421.0,20.76
932,24,Quebec,Québec,08-05-2020,36150,0,2725.0,36150,266444.0,8928.0,24.7,31402.0,912.0,2.59,426.05,32.116,94.0,7.54,6650.0,255.0,67.76
933,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-05-2020,261,0,3.0,261,9571.0,244.0,93.49,18351.0,0.0,0.0,50.04,0.575,0.0,1.15,120.0,0.0,5.36
934,13,New Brunswick,Nouveau-Brunswick,08-05-2020,120,0,0.0,120,16068.0,118.0,98.33,20684.0,0.0,0.0,15.45,0.0,0.0,0.0,368.0,0.0,1.67
935,12,Nova Scotia,Nouvelle-Écosse,08-05-2020,1008,0,46.0,1008,34081.0,722.0,71.63,35085.0,1.0,0.1,103.77,4.735,2.0,4.56,540.0,14.0,23.81
936,11,Prince Edward Island,Île-du-Prince-Édouard,08-05-2020,27,0,0.0,27,3667.0,27.0,100.0,23365.0,0.0,0.0,17.2,0.0,0.0,0.0,117.0,1.0,0.0
937,60,Yukon,Yukon,08-05-2020,11,0,0.0,11,1065.0,11.0,100.0,26068.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
938,61,Northwest Territories,Territoires du Nord-Ouest,08-05-2020,5,0,0.0,5,1768.0,5.0,100.0,39441.0,0.0,0.0,11.15,0.0,0.0,0.0,28.0,0.0,0.0
939,62,Nunavut,Nunavut,08-05-2020,0,0,0.0,0,550.0,0.0,,14183.0,0.0,0.0,0.0,0.0,0.0,,20.0,0.0,
940,99,Repatriated travellers,Voyageurs rapatriés,08-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
941,1,Canada,Canada,08-05-2020,66423,11,4569.0,66434,1034905.0,30226.0,45.5,27532.0,1512.0,2.33,176.74,12.155,161.0,6.88,29611.0,979.0,47.62
942,59,British Columbia,Colombie-Britannique,09-05-2020,2330,0,129.0,2330,91668.0,1659.0,71.2,18076.0,15.0,0.65,45.94,2.544,2.0,5.54,1904.0,80.0,23.26
943,48,Alberta,Alberta,09-05-2020,6157,0,116.0,6157,169415.0,4204.0,68.28,38756.0,59.0,0.97,140.85,2.654,1.0,1.88,3088.0,184.0,29.84
944,47,Saskatchewan,Saskatchewan,09-05-2020,553,0,6.0,553,33453.0,340.0,61.48,28484.0,9.0,1.65,47.09,0.511,0.0,1.08,833.0,5.0,37.43
945,46,Manitoba,Manitoba,09-05-2020,273,11,7.0,284,29438.0,247.0,86.97,21496.0,0.0,0.0,20.74,0.511,0.0,2.46,696.0,0.0,10.56
946,35,Ontario,Ontario,09-05-2020,19944,0,1599.0,19944,402761.0,14383.0,72.12,27650.0,346.0,1.77,136.92,10.977,59.0,8.02,18599.0,393.0,19.87
947,24,Quebec,Québec,09-05-2020,36986,0,2786.0,36986,276787.0,9268.0,25.06,32621.0,836.0,2.31,435.9,32.835,61.0,7.53,10343.0,340.0,67.41
948,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-05-2020,261,0,3.0,261,9699.0,244.0,93.49,18597.0,0.0,0.0,50.04,0.575,0.0,1.15,128.0,0.0,5.36
949,13,New Brunswick,Nouveau-Brunswick,09-05-2020,120,0,0.0,120,16417.0,118.0,98.33,21133.0,0.0,0.0,15.45,0.0,0.0,0.0,349.0,0.0,1.67
950,12,Nova Scotia,Nouvelle-Écosse,09-05-2020,1011,0,47.0,1011,34531.0,743.0,73.49,35548.0,3.0,0.3,104.08,4.838,1.0,4.65,450.0,21.0,21.86
951,11,Prince Edward Island,Île-du-Prince-Édouard,09-05-2020,27,0,0.0,27,3777.0,27.0,100.0,24065.0,0.0,0.0,17.2,0.0,0.0,0.0,110.0,0.0,0.0
952,60,Yukon,Yukon,09-05-2020,11,0,0.0,11,1075.0,11.0,100.0,26313.0,0.0,0.0,26.93,0.0,0.0,0.0,10.0,0.0,0.0
953,61,Northwest Territories,Territoires du Nord-Ouest,09-05-2020,5,0,0.0,5,1790.0,5.0,100.0,39932.0,0.0,0.0,11.15,0.0,0.0,0.0,22.0,0.0,0.0
954,62,Nunavut,Nunavut,09-05-2020,0,0,0.0,0,568.0,0.0,,14647.0,0.0,0.0,0.0,0.0,0.0,,18.0,0.0,
955,99,Repatriated travellers,Voyageurs rapatriés,09-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
956,1,Canada,Canada,09-05-2020,67691,11,4693.0,67702,1071455.0,31249.0,46.16,28504.0,1268.0,1.91,180.11,12.485,124.0,6.93,36550.0,1023.0,46.91
957,59,British Columbia,Colombie-Britannique,10-05-2020,2330,0,129.0,2330,93431.0,1659.0,71.2,18423.0,0.0,0.0,45.94,2.544,0.0,5.54,1763.0,0.0,23.26
958,48,Alberta,Alberta,10-05-2020,6253,0,117.0,6253,173023.0,4389.0,70.19,39581.0,96.0,1.56,143.05,2.677,1.0,1.87,3608.0,185.0,27.94
959,47,Saskatchewan,Saskatchewan,10-05-2020,564,0,6.0,564,34093.0,349.0,61.88,29029.0,11.0,1.99,48.02,0.511,0.0,1.06,640.0,9.0,37.06
960,46,Manitoba,Manitoba,10-05-2020,276,11,7.0,287,30046.0,247.0,86.06,21940.0,3.0,1.06,20.96,0.511,0.0,2.44,608.0,0.0,11.5
961,35,Ontario,Ontario,10-05-2020,20238,0,1634.0,20238,419802.0,14772.0,72.99,28820.0,294.0,1.47,138.93,11.217,35.0,8.07,17041.0,389.0,18.93
962,24,Quebec,Québec,10-05-2020,37721,0,2928.0,37721,278389.0,9526.0,25.25,32810.0,735.0,1.99,444.56,34.508,142.0,7.76,1602.0,258.0,66.98
963,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-05-2020,261,0,3.0,261,9802.0,244.0,93.49,18794.0,0.0,0.0,50.04,0.575,0.0,1.15,103.0,0.0,5.36
964,13,New Brunswick,Nouveau-Brunswick,10-05-2020,120,0,0.0,120,16750.0,118.0,98.33,21562.0,0.0,0.0,15.45,0.0,0.0,0.0,333.0,0.0,1.67
965,12,Nova Scotia,Nouvelle-Écosse,10-05-2020,1018,0,47.0,1018,34820.0,749.0,73.58,35845.0,7.0,0.69,104.8,4.838,0.0,4.62,289.0,6.0,21.81
966,11,Prince Edward Island,Île-du-Prince-Édouard,10-05-2020,27,0,0.0,27,3846.0,27.0,100.0,24505.0,0.0,0.0,17.2,0.0,0.0,0.0,69.0,0.0,0.0
967,60,Yukon,Yukon,10-05-2020,11,0,0.0,11,1075.0,11.0,100.0,26313.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
968,61,Northwest Territories,Territoires du Nord-Ouest,10-05-2020,5,0,0.0,5,1799.0,5.0,100.0,40133.0,0.0,0.0,11.15,0.0,0.0,0.0,9.0,0.0,0.0
969,62,Nunavut,Nunavut,10-05-2020,0,0,0.0,0,568.0,0.0,,14647.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
970,99,Repatriated travellers,Voyageurs rapatriés,10-05-2020,13,0,,13,76.0,,,,0.0,0.0,,,,,0.0,,
971,1,Canada,Canada,10-05-2020,68837,11,4871.0,68848,1097520.0,32096.0,46.62,29198.0,1146.0,1.69,183.16,12.958,178.0,7.08,26065.0,847.0,46.31
972,59,British Columbia,Colombie-Britannique,11-05-2020,2353,0,130.0,2353,94027.0,1719.0,73.06,18541.0,23.0,0.99,46.4,2.563,1.0,5.52,596.0,60.0,21.42
973,48,Alberta,Alberta,11-05-2020,6300,0,117.0,6300,175502.0,4659.0,73.95,40149.0,47.0,0.75,144.12,2.677,0.0,1.86,2479.0,270.0,24.19
974,47,Saskatchewan,Saskatchewan,11-05-2020,568,0,6.0,568,34585.0,363.0,63.91,29448.0,4.0,0.71,48.36,0.511,0.0,1.06,492.0,14.0,35.04
975,46,Manitoba,Manitoba,11-05-2020,278,11,7.0,289,30398.0,247.0,85.47,22197.0,2.0,0.7,21.1,0.511,0.0,2.42,352.0,0.0,12.11
